county,sex,age,education,marital_status,household_size,roof_type,floor_type,wall_type,cooking_fuel,water_source,toilet_type,owns_computer,owns_motorcycle,owns_car,income_farming,income_employed,income_casual,income_selfemployed,reported_income,expenditure,quintile,livelihood,compliant_premium
2,2,39,2,4,1,5.0,8.0,11.0,7.0,1.0,5.0,0,0,0,0,1,0,0,8000.0,3483.3333333333335,3.0,2,95.79166666666667
17,2,37,7,4,5,5.0,8.0,13.0,5.0,13.0,5.0,0,1,0,1,1,0,0,7000.0,4383.333333333333,4.0,2,120.54166666666666
32,1,16,3,1,4,5.0,1.0,4.0,5.0,7.0,5.0,0,0,0,0,0,0,0,,14333.333333333332,2.0,5,394.16666666666663
16,1,22,8,1,1,5.0,7.0,12.0,3.0,11.0,5.0,0,0,0,0,0,0,0,7000.0,14790.0,4.0,5,406.725
16,2,17,4,1,4,5.0,8.0,11.0,5.0,9.0,4.0,0,0,0,0,0,0,0,5000.0,24300.0,3.0,5,668.25
37,1,23,5,1,2,5.0,8.0,4.0,3.0,11.0,5.0,0,0,0,0,0,0,0,5000.0,18000.0,3.0,5,495.0
14,1,43,3,4,5,5.0,8.0,11.0,5.0,4.0,5.0,0,1,0,1,0,1,0,7000.0,3650.0,3.0,1,100.375
5,1,48,7,4,6,5.0,8.0,11.0,3.0,7.0,5.0,0,1,0,1,1,0,0,40000.0,21258.333333333336,4.0,1,584.6041666666667
18,2,23,5,1,2,5.0,8.0,12.0,3.0,11.0,4.0,1,0,0,1,1,0,0,21000.0,27850.0,5.0,2,765.875
28,1,16,4,1,8,5.0,2.0,4.0,5.0,6.0,5.0,0,0,0,0,0,0,0,500.0,17433.333333333336,2.0,5,479.41666666666674
45,1,35,4,4,6,5.0,1.0,5.0,5.0,4.0,5.0,0,0,0,0,0,1,0,700.0,5533.333333333333,1.0,3,152.16666666666666
5,2,80,1,3,6,5.0,1.0,4.0,5.0,15.0,5.0,0,1,0,1,0,0,0,5000.0,12820.0,1.0,1,352.55
20,1,28,7,4,4,5.0,8.0,12.0,3.0,10.0,2.0,0,0,0,0,0,1,0,6000.0,15100.0,4.0,3,415.25
29,2,50,5,4,5,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,1,0,1,0,4500.0,14966.666666666668,1.0,3,411.58333333333337
41,1,30,2,4,6,5.0,8.0,13.0,5.0,11.0,5.0,0,0,0,0,0,1,0,1000.0,6006.666666666667,4.0,3,165.18333333333334
45,2,70,1,3,1,5.0,1.0,4.0,5.0,13.0,6.0,0,0,0,1,0,0,0,1200.0,5300.0,2.0,1,145.75
12,2,60,3,2,1,5.0,8.0,16.0,7.0,11.0,5.0,0,0,0,0,0,1,0,4000.0,3800.0,3.0,3,104.5
16,2,44,5,1,6,5.0,8.0,11.0,3.0,10.0,6.0,0,0,0,0,1,0,0,32000.0,13700.0,5.0,2,376.75
6,2,33,5,1,4,5.0,1.0,13.0,5.0,11.0,5.0,0,0,0,0,0,1,0,500.0,12800.0,3.0,3,352.0
16,1,37,3,4,5,5.0,8.0,12.0,5.0,9.0,5.0,0,0,0,0,0,1,0,3000.0,4900.0,3.0,3,134.75
33,1,22,5,4,3,5.0,8.0,12.0,7.0,14.0,5.0,0,0,0,0,0,1,0,3000.0,9200.0,4.0,3,253.0
45,2,17,3,1,7,5.0,7.0,11.0,3.0,13.0,6.0,0,0,0,0,0,0,0,,24033.333333333332,4.0,6,660.9166666666666
3,2,28,3,4,4,5.0,8.0,12.0,7.0,14.0,5.0,0,0,0,0,0,0,1,3500.0,17083.333333333336,4.0,4,469.79166666666674
34,1,24,5,4,4,5.0,8.0,10.0,3.0,14.0,5.0,0,0,0,0,0,1,0,5000.0,15250.0,3.0,3,419.375
1,1,34,2,4,2,5.0,7.0,11.0,3.0,10.0,1.0,0,0,0,0,0,0,1,9000.0,10800.0,5.0,4,297.0
30,1,32,5,4,5,5.0,8.0,10.0,5.0,11.0,4.0,0,1,0,1,0,0,1,8000.0,18816.666666666668,3.0,1,517.4583333333334
9,1,34,2,4,6,5.0,3.0,12.0,7.0,9.0,5.0,0,0,0,0,0,0,0,15000.0,12200.0,3.0,5,335.5
47,1,33,5,1,1,5.0,8.0,11.0,3.0,10.0,1.0,0,0,0,0,0,1,0,25000.0,34733.333333333336,4.0,3,955.1666666666667
27,1,54,7,4,5,5.0,8.0,5.0,5.0,9.0,5.0,0,0,0,1,0,0,0,3000.0,12950.0,3.0,1,356.125
12,2,16,4,1,5,5.0,7.0,12.0,5.0,11.0,5.0,0,0,1,0,0,0,0,200.0,16933.333333333336,4.0,5,465.66666666666674
29,2,40,3,2,6,5.0,8.0,11.0,3.0,14.0,4.0,0,0,0,1,0,0,0,15000.0,8083.333333333334,4.0,1,222.29166666666669
28,1,35,9,4,1,5.0,8.0,13.0,3.0,10.0,1.0,0,0,1,0,1,0,0,19000.0,24900.0,4.0,2,684.75
18,2,17,4,1,5,5.0,1.0,16.0,5.0,13.0,6.0,0,0,0,0,0,1,0,1500.0,6316.666666666666,2.0,3,173.70833333333331
15,1,79,2,4,4,5.0,1.0,4.0,5.0,9.0,5.0,0,0,0,0,1,0,0,7000.0,6786.666666666666,2.0,2,186.63333333333333
27,1,23,5,4,4,5.0,8.0,13.0,5.0,9.0,5.0,0,0,0,0,0,1,0,2000.0,2600.0,3.0,3,71.5
25,2,65,1,3,2,5.0,8.0,11.0,5.0,13.0,5.0,0,0,0,1,0,0,0,6500.0,18100.0,3.0,1,497.75
29,1,28,7,4,3,5.0,8.0,12.0,3.0,11.0,5.0,0,0,0,0,0,0,0,2000.0,11700.0,4.0,5,321.75
8,2,75,1,3,4,2.0,1.0,1.0,5.0,7.0,8.0,0,0,0,1,0,0,0,6000.0,6200.0,1.0,1,170.5
12,2,25,9,1,1,5.0,8.0,12.0,3.0,10.0,5.0,0,0,0,1,0,0,0,20000.0,13800.0,5.0,1,379.5
31,2,25,5,4,4,5.0,1.0,16.0,5.0,4.0,5.0,0,1,0,1,0,0,0,30000.0,13200.0,2.0,1,363.0
47,1,35,9,1,4,8.0,7.0,11.0,3.0,10.0,4.0,1,0,1,0,0,0,1,100000.0,17466.666666666664,5.0,4,480.33333333333326
27,1,42,5,4,1,5.0,7.0,13.0,3.0,10.0,1.0,0,0,0,0,1,0,0,15000.0,19200.0,5.0,2,528.0
33,1,29,1,4,6,2.0,1.0,4.0,5.0,4.0,8.0,0,0,0,0,0,1,0,1000.0,4650.0,1.0,3,127.875
30,1,26,9,1,7,5.0,8.0,10.0,5.0,7.0,6.0,0,1,0,0,0,0,0,1000.0,31933.333333333332,3.0,5,878.1666666666666
3,1,21,7,1,1,5.0,8.0,11.0,5.0,14.0,5.0,0,0,0,0,0,1,0,5000.0,11000.0,4.0,3,302.5
39,1,38,3,4,5,5.0,2.0,4.0,5.0,7.0,5.0,0,0,0,0,0,0,1,3000.0,4383.333333333334,1.0,4,120.54166666666669
3,1,45,3,4,1,5.0,7.0,11.0,7.0,11.0,4.0,0,0,0,1,1,0,0,,8133.333333333334,4.0,1,223.66666666666669
10,2,32,1,4,5,12.0,1.0,15.0,5.0,3.0,8.0,0,0,0,0,0,0,1,4000.0,1440.0,1.0,4,39.6
23,1,24,3,1,2,5.0,1.0,10.0,5.0,4.0,5.0,0,0,0,0,0,1,0,2500.0,1050.0,2.0,3,28.875
15,1,51,2,2,2,5.0,1.0,13.0,5.0,4.0,6.0,0,0,0,1,0,1,0,800.0,2120.0,2.0,3,58.3
28,1,25,5,4,7,5.0,8.0,12.0,5.0,6.0,5.0,0,0,0,0,0,0,0,1000.0,2950.0,3.0,5,81.125
30,1,32,7,4,8,2.0,1.0,4.0,5.0,4.0,5.0,0,0,0,1,1,0,0,10000.0,26900.0,1.0,1,739.75
29,2,70,1,3,3,5.0,8.0,5.0,5.0,7.0,5.0,0,0,0,1,0,0,0,40000.0,3406.666666666667,3.0,1,93.68333333333334
44,1,66,6,4,4,5.0,8.0,13.0,5.0,7.0,5.0,0,0,0,1,0,0,0,30000.0,20500.0,3.0,1,563.75
36,2,36,2,4,7,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,1,0,1,0,4500.0,3450.0,1.0,3,94.875
21,1,33,5,4,3,5.0,8.0,12.0,7.0,11.0,1.0,0,0,0,0,0,1,0,6000.0,5766.666666666667,4.0,3,158.58333333333334
6,1,45,3,2,1,5.0,1.0,13.0,5.0,4.0,5.0,0,0,0,0,0,1,0,4000.0,1030.0,2.0,3,28.325
22,1,45,3,4,3,5.0,8.0,10.0,5.0,11.0,5.0,0,0,0,1,0,1,0,3000.0,2350.0,3.0,3,64.625
21,2,65,3,3,4,5.0,1.0,10.0,5.0,4.0,6.0,0,0,0,1,0,0,0,2000.0,3200.0,1.0,1,88.0
40,2,72,2,4,4,5.0,7.0,11.0,5.0,4.0,5.0,0,0,0,0,0,0,0,4000.0,1700.0,3.0,5,46.75
29,1,34,3,4,4,5.0,2.0,5.0,5.0,4.0,5.0,0,0,0,0,0,1,0,2400.0,3516.6666666666665,2.0,3,96.70833333333333
9,2,34,1,4,6,5.0,8.0,11.0,7.0,14.0,5.0,0,0,0,0,0,0,0,,14200.0,3.0,6,390.5
36,1,35,9,4,6,5.0,7.0,12.0,5.0,5.0,5.0,0,1,0,1,1,0,1,10000.0,6446.666666666666,4.0,4,177.28333333333333
23,2,26,2,2,5,3.0,1.0,2.0,5.0,4.0,8.0,0,0,0,0,0,1,0,3000.0,7483.333333333334,1.0,3,205.79166666666669
39,2,79,3,3,2,5.0,2.0,4.0,5.0,5.0,5.0,0,0,0,0,0,0,0,3000.0,1000.0,1.0,5,27.5
38,1,62,5,4,3,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,1,0,1,0,1000.0,810.0,1.0,1,22.275
17,1,36,3,4,1,5.0,8.0,11.0,7.0,4.0,5.0,0,0,0,0,0,1,0,10000.0,5400.0,4.0,3,148.5
43,1,32,2,4,7,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,0,0,1,0,500.0,16853.333333333336,1.0,3,463.46666666666675
32,1,56,2,4,4,5.0,8.0,11.0,5.0,15.0,5.0,0,0,0,1,0,0,1,7000.0,16000.0,3.0,4,440.0
20,1,17,4,1,4,5.0,7.0,16.0,5.0,11.0,5.0,0,0,0,1,0,0,0,2000.0,6866.666666666666,4.0,1,188.83333333333331
47,1,41,3,4,5,5.0,8.0,12.0,3.0,11.0,1.0,0,1,0,0,0,0,1,10000.0,13333.333333333334,5.0,4,366.6666666666667
30,2,40,2,1,7,5.0,1.0,10.0,5.0,4.0,5.0,0,0,0,1,0,1,0,5000.0,9016.666666666668,1.0,1,247.95833333333337
34,1,32,4,4,9,2.0,1.0,9.0,5.0,9.0,8.0,0,0,0,1,0,0,0,120000.0,1600.0,1.0,1,44.0
18,2,65,2,3,1,5.0,1.0,16.0,5.0,8.0,6.0,0,0,0,1,0,0,0,2500.0,800.0,1.0,1,22.0
36,2,29,7,1,2,5.0,8.0,9.0,5.0,13.0,5.0,0,0,0,1,1,0,0,10000.0,6700.0,3.0,2,184.25
24,1,38,3,4,9,2.0,1.0,4.0,5.0,11.0,5.0,0,0,0,1,0,1,0,1500.0,41133.333333333336,1.0,3,1131.1666666666667
42,1,29,3,1,11,9.0,7.0,11.0,3.0,10.0,1.0,1,1,1,0,0,1,0,10000.0,15241.666666666668,5.0,3,419.14583333333337
2,2,20,8,1,2,5.0,8.0,11.0,3.0,14.0,5.0,0,0,0,0,1,1,1,7000.0,13150.0,4.0,4,361.625
44,1,30,3,4,5,5.0,8.0,12.0,5.0,4.0,5.0,0,0,0,0,0,0,1,1500.0,2586.6666666666665,3.0,4,71.13333333333333
4,1,57,6,4,1,5.0,8.0,11.0,7.0,7.0,5.0,0,0,0,0,1,0,0,10000.0,42400.0,4.0,2,1166.0
34,2,61,1,4,2,2.0,1.0,2.0,5.0,4.0,8.0,0,0,0,0,0,0,0,500.0,700.0,1.0,5,19.25
41,1,16,4,1,6,5.0,8.0,11.0,5.0,6.0,5.0,0,0,0,0,0,0,0,,5300.0,2.0,5,145.75
32,1,29,3,4,4,5.0,8.0,10.0,5.0,14.0,5.0,0,1,0,0,0,1,0,1000.0,9066.666666666666,3.0,3,249.33333333333331
47,1,29,3,4,3,8.0,8.0,12.0,3.0,14.0,1.0,0,0,0,0,0,1,0,4000.0,11233.333333333332,5.0,3,308.91666666666663
29,1,21,6,1,2,5.0,9.0,10.0,3.0,9.0,5.0,0,0,0,1,0,0,0,4000.0,7083.333333333334,3.0,1,194.79166666666669
12,1,18,4,3,3,5.0,8.0,12.0,5.0,11.0,5.0,0,0,0,1,0,0,0,600.0,5983.333333333333,3.0,1,164.54166666666666
35,2,73,1,3,2,5.0,1.0,4.0,5.0,8.0,6.0,0,0,0,0,0,0,0,5000.0,1500.0,1.0,5,41.25
42,1,69,8,4,4,5.0,7.0,11.0,5.0,7.0,6.0,0,0,0,1,0,0,0,5000.0,13533.333333333334,3.0,1,372.1666666666667
41,2,35,3,4,3,5.0,1.0,4.0,5.0,9.0,5.0,0,0,0,0,0,0,1,2000.0,4033.3333333333335,1.0,4,110.91666666666667
22,2,21,5,1,5,5.0,8.0,11.0,3.0,11.0,2.0,0,0,0,1,0,1,0,,11180.0,5.0,5,307.45
42,1,30,5,4,4,5.0,8.0,6.0,3.0,15.0,6.0,0,0,0,0,0,1,0,9000.0,8313.333333333332,3.0,3,228.61666666666665
22,1,85,3,4,2,5.0,8.0,11.0,5.0,10.0,2.0,0,0,0,1,0,0,0,,4850.0,4.0,1,133.375
35,1,65,1,4,10,5.0,8.0,13.0,5.0,7.0,5.0,0,0,0,0,1,0,0,10000.0,10400.0,3.0,2,286.0
5,2,20,2,1,11,3.0,6.0,5.0,5.0,8.0,4.0,0,0,0,0,0,0,0,,16716.666666666664,2.0,5,459.70833333333326
13,1,29,5,1,1,5.0,8.0,11.0,7.0,11.0,5.0,0,0,0,1,0,0,0,3800.0,4650.0,4.0,1,127.875
29,2,63,3,2,4,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,3000.0,10600.0,1.0,1,291.5
8,2,35,1,4,8,2.0,1.0,1.0,5.0,8.0,8.0,0,0,0,1,0,0,0,,8100.0,1.0,1,222.75
38,1,38,2,4,9,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,0,0,1,0,5000.0,2250.0,1.0,3,61.875
46,1,50,4,4,4,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,500.0,6373.333333333334,1.0,1,175.26666666666668
37,2,47,3,3,6,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,1,0,0,0,2000.0,10433.333333333334,1.0,1,286.9166666666667
30,1,40,5,4,1,2.0,2.0,4.0,5.0,4.0,6.0,0,0,0,1,0,1,0,4000.0,2950.0,1.0,3,81.125
29,1,26,3,4,4,5.0,8.0,4.0,3.0,11.0,5.0,0,0,0,0,0,0,0,1000.0,6553.333333333333,3.0,5,180.21666666666667
40,1,21,4,1,8,5.0,8.0,13.0,5.0,7.0,5.0,0,0,0,0,0,0,0,1000.0,14066.666666666666,2.0,5,386.8333333333333
16,1,56,3,2,1,5.0,8.0,11.0,2.0,10.0,6.0,0,0,0,0,0,1,0,6000.0,3300.0,4.0,3,90.75
39,1,17,4,1,4,5.0,8.0,4.0,5.0,5.0,5.0,0,1,0,1,0,0,0,,25663.333333333332,2.0,5,705.7416666666667
36,1,40,7,4,8,5.0,8.0,6.0,5.0,8.0,5.0,0,1,0,1,0,0,0,5000.0,9586.666666666668,3.0,1,263.6333333333334
18,2,52,7,4,4,5.0,1.0,10.0,3.0,8.0,6.0,0,0,0,1,0,0,0,10000.0,10533.333333333334,3.0,5,289.6666666666667
4,1,16,2,1,11,5.0,1.0,5.0,5.0,9.0,5.0,0,1,0,0,0,0,0,450.0,20600.0,2.0,5,566.5
14,2,26,4,1,2,5.0,8.0,12.0,3.0,11.0,5.0,0,0,0,1,0,0,1,20000.0,9316.666666666668,4.0,4,256.20833333333337
12,2,32,2,4,4,5.0,1.0,16.0,5.0,14.0,5.0,0,0,0,0,0,1,0,6000.0,19550.0,2.0,3,537.625
12,1,33,2,2,2,5.0,1.0,16.0,5.0,4.0,5.0,0,0,0,1,0,1,0,3000.0,6583.333333333334,1.0,1,181.04166666666669
26,1,21,7,4,2,5.0,8.0,13.0,3.0,11.0,5.0,0,0,0,0,0,0,0,,9150.0,3.0,5,251.625
22,1,48,3,4,2,5.0,8.0,12.0,5.0,7.0,5.0,0,0,0,0,0,1,0,6000.0,14650.0,3.0,3,402.875
46,1,17,4,1,6,5.0,1.0,4.0,5.0,4.0,4.0,0,0,0,0,0,0,0,3000.0,28066.666666666664,1.0,5,771.8333333333333
21,2,30,4,1,3,8.0,8.0,11.0,3.0,10.0,2.0,0,0,0,0,0,0,1,30000.0,22266.666666666668,5.0,4,612.3333333333334
7,1,30,1,4,7,2.0,1.0,3.0,5.0,9.0,8.0,0,0,0,0,0,0,0,1000.0,17666.666666666668,1.0,5,485.83333333333337
14,1,31,5,4,1,5.0,8.0,12.0,3.0,11.0,5.0,0,0,0,0,0,1,0,13000.0,9166.666666666668,4.0,3,252.08333333333337
43,2,20,3,1,6,5.0,1.0,4.0,5.0,4.0,6.0,0,0,0,0,0,0,0,,7466.666666666666,1.0,6,205.33333333333331
20,2,40,3,1,2,5.0,8.0,12.0,3.0,11.0,5.0,0,0,0,0,0,1,0,5000.0,4150.0,4.0,3,114.125
29,2,24,3,1,2,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,0,0,1,0,3000.0,2000.0,1.0,3,55.0
35,1,26,4,4,3,5.0,8.0,10.0,3.0,10.0,5.0,0,1,0,0,0,0,1,8500.0,11133.333333333332,4.0,4,306.16666666666663
46,1,32,7,4,5,5.0,8.0,12.0,5.0,5.0,4.0,0,0,0,0,0,0,1,15000.0,21133.333333333336,4.0,4,581.1666666666667
18,1,45,2,4,7,5.0,1.0,16.0,5.0,8.0,6.0,0,0,0,1,0,1,0,5000.0,10600.0,1.0,3,291.5
18,1,49,3,4,8,5.0,1.0,16.0,5.0,8.0,6.0,0,0,0,0,0,1,0,1000.0,2420.0,1.0,3,66.55
39,2,23,5,1,9,5.0,8.0,11.0,5.0,7.0,5.0,0,0,0,0,0,0,0,500.0,19150.0,3.0,5,526.625
18,2,27,4,4,4,5.0,8.0,12.0,3.0,11.0,4.0,0,0,0,0,0,0,0,,14600.0,5.0,5,401.5
44,1,42,9,4,6,5.0,7.0,11.0,3.0,13.0,2.0,1,0,1,0,1,0,0,35000.0,44566.66666666667,5.0,2,1225.5833333333335
32,1,18,3,1,8,5.0,1.0,16.0,5.0,7.0,5.0,0,1,0,0,0,0,0,3000.0,13133.333333333334,2.0,5,361.1666666666667
37,1,26,9,1,1,5.0,8.0,13.0,3.0,11.0,5.0,1,0,1,1,1,0,0,60000.0,26133.333333333336,5.0,5,718.6666666666667
13,1,20,2,1,6,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,0,300.0,5733.333333333333,1.0,6,157.66666666666666
40,1,22,5,1,6,5.0,8.0,4.0,5.0,6.0,5.0,0,0,0,0,1,0,0,4000.0,10000.0,2.0,2,275.0
47,2,39,5,1,4,11.0,7.0,12.0,3.0,10.0,4.0,1,0,0,0,0,0,1,80000.0,17450.0,5.0,4,479.875
37,1,60,2,4,3,5.0,2.0,4.0,5.0,4.0,5.0,0,1,0,1,0,0,0,1000.0,4020.0,1.0,1,110.55
3,1,46,3,4,1,3.0,1.0,4.0,5.0,14.0,5.0,0,0,0,0,0,0,1,2000.0,4766.666666666667,2.0,4,131.08333333333334
3,1,39,2,4,5,5.0,8.0,11.0,5.0,14.0,2.0,0,0,0,0,0,0,1,,9530.0,4.0,4,262.075
12,1,30,5,4,4,5.0,8.0,12.0,7.0,11.0,5.0,0,0,0,0,0,0,1,2000.0,10116.666666666666,3.0,4,278.2083333333333
25,1,48,5,4,10,5.0,8.0,11.0,5.0,9.0,5.0,0,1,0,0,1,0,0,40000.0,37833.333333333336,3.0,2,1040.4166666666667
1,1,26,7,4,2,5.0,8.0,11.0,3.0,11.0,2.0,0,1,0,1,0,1,1,20000.0,27016.666666666664,5.0,4,742.9583333333333
30,1,27,9,4,3,5.0,1.0,10.0,5.0,4.0,5.0,0,1,0,1,1,0,0,17000.0,11050.0,2.0,1,303.875
3,1,47,3,4,6,5.0,1.0,4.0,5.0,14.0,5.0,0,0,0,0,0,1,1,,17050.0,2.0,4,468.875
20,1,20,3,4,3,5.0,8.0,12.0,9.0,9.0,5.0,0,0,0,0,0,0,1,4200.0,4400.0,4.0,4,121.0
32,2,21,7,1,4,5.0,8.0,11.0,3.0,15.0,4.0,0,0,0,0,1,0,0,20000.0,29966.666666666668,4.0,2,824.0833333333334
36,1,53,3,4,8,5.0,2.0,4.0,5.0,1.0,6.0,0,0,0,1,0,1,0,15000.0,11786.666666666666,1.0,1,324.1333333333333
11,2,72,1,3,4,5.0,1.0,5.0,5.0,4.0,5.0,0,0,0,0,0,0,0,,1000.0,1.0,5,27.5
44,1,50,3,4,3,5.0,8.0,13.0,5.0,4.0,4.0,0,0,0,1,0,0,0,4000.0,3200.0,3.0,1,88.0
16,1,90,2,4,2,5.0,8.0,12.0,5.0,4.0,5.0,0,0,0,0,0,0,0,2000.0,3150.0,3.0,5,86.625
30,2,37,5,3,6,5.0,7.0,16.0,5.0,7.0,5.0,0,0,0,1,0,1,0,19000.0,5853.333333333333,3.0,3,160.96666666666667
39,2,27,4,2,3,5.0,2.0,4.0,5.0,7.0,5.0,0,0,0,0,0,1,1,,3500.0,2.0,4,96.25
43,1,18,2,4,3,5.0,1.0,5.0,5.0,3.0,6.0,0,0,0,0,0,0,0,800.0,2740.0,1.0,5,75.35
37,1,59,1,4,4,5.0,8.0,4.0,5.0,7.0,5.0,0,0,0,1,0,0,1,8000.0,4150.0,2.0,4,114.125
15,2,52,3,4,5,5.0,1.0,13.0,5.0,4.0,6.0,0,0,0,0,0,0,0,3000.0,3586.6666666666665,2.0,5,98.63333333333333
41,1,29,3,4,5,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,1,4500.0,6416.666666666666,1.0,4,176.45833333333331
21,1,50,9,4,5,5.0,7.0,12.0,3.0,10.0,2.0,1,0,1,0,1,0,1,20000.0,31333.333333333336,5.0,2,861.6666666666667
25,1,30,1,4,5,12.0,1.0,2.0,5.0,9.0,8.0,0,0,0,1,0,0,0,3000.0,2110.0,1.0,1,58.025
22,2,55,4,4,1,5.0,8.0,16.0,3.0,9.0,5.0,0,0,0,1,0,0,1,10000.0,11450.0,3.0,4,314.875
27,2,22,7,1,1,5.0,8.0,11.0,3.0,11.0,5.0,0,0,0,0,0,1,0,2000.0,6200.0,4.0,3,170.5
27,2,47,3,4,3,5.0,2.0,4.0,5.0,9.0,5.0,0,0,0,1,0,0,0,3000.0,4083.333333333333,2.0,1,112.29166666666666
12,2,22,5,1,3,5.0,8.0,16.0,5.0,11.0,5.0,0,0,0,0,0,0,1,7000.0,2300.0,3.0,4,63.25
21,2,70,2,3,1,5.0,1.0,10.0,5.0,11.0,5.0,0,0,0,1,0,0,0,1700.0,1050.0,2.0,1,28.875
19,2,75,2,3,1,5.0,8.0,12.0,5.0,11.0,5.0,0,0,0,1,0,0,0,1000.0,1720.0,4.0,1,47.3
29,2,40,3,2,3,5.0,8.0,4.0,7.0,4.0,5.0,0,0,0,0,0,1,1,10000.0,5496.666666666666,2.0,4,151.15833333333333
8,1,19,4,1,9,3.0,1.0,4.0,5.0,9.0,6.0,0,0,0,0,0,0,0,500.0,16716.666666666668,1.0,5,459.70833333333337
24,2,26,2,4,8,2.0,1.0,4.0,5.0,4.0,8.0,0,0,0,1,0,1,0,4500.0,5716.666666666666,1.0,1,157.20833333333331
13,1,63,2,4,4,5.0,8.0,16.0,5.0,11.0,5.0,0,0,0,1,0,0,0,3000.0,3346.6666666666665,3.0,1,92.03333333333333
20,1,28,5,1,1,5.0,8.0,12.0,3.0,11.0,5.0,0,0,0,0,1,0,0,8000.0,4140.0,4.0,2,113.85
23,2,41,4,2,3,5.0,8.0,13.0,5.0,11.0,5.0,0,0,0,0,0,1,0,500.0,3366.666666666667,3.0,5,92.58333333333334
21,1,32,4,4,4,5.0,8.0,12.0,3.0,11.0,4.0,0,1,0,0,0,1,0,15000.0,10500.0,4.0,3,288.75
45,1,27,5,4,3,5.0,7.0,11.0,3.0,4.0,5.0,0,0,0,0,0,0,1,15000.0,15533.333333333334,4.0,4,427.1666666666667
27,2,21,6,1,2,5.0,8.0,13.0,3.0,11.0,5.0,0,0,0,0,0,0,0,4000.0,5600.0,4.0,5,154.0
23,1,22,3,4,8,3.0,1.0,2.0,5.0,15.0,8.0,0,0,0,0,0,1,0,1000.0,7900.0,1.0,3,217.25
16,1,61,2,4,7,5.0,1.0,13.0,5.0,4.0,5.0,0,0,0,0,0,1,0,,2400.0,2.0,3,66.0
17,2,51,9,4,1,5.0,7.0,12.0,3.0,10.0,4.0,1,0,0,1,1,0,0,20000.0,8600.0,5.0,1,236.5
1,2,29,5,4,3,8.0,8.0,11.0,3.0,14.0,2.0,0,0,0,0,1,1,0,20000.0,22873.333333333336,5.0,2,629.0166666666668
44,1,25,3,4,5,5.0,1.0,4.0,5.0,4.0,6.0,0,0,0,1,0,0,0,3000.0,4850.0,1.0,1,133.375
36,1,25,3,1,1,2.0,1.0,4.0,5.0,4.0,8.0,0,0,0,0,0,1,0,4000.0,5950.0,1.0,3,163.625
46,1,20,6,1,7,5.0,8.0,12.0,5.0,13.0,4.0,0,0,0,0,0,0,0,5000.0,25866.666666666668,4.0,5,711.3333333333334
18,1,42,4,2,1,5.0,1.0,4.0,5.0,4.0,6.0,0,1,0,0,0,1,0,4500.0,2650.0,1.0,3,72.875
45,1,37,7,4,4,5.0,8.0,13.0,5.0,4.0,5.0,1,0,0,0,0,0,1,5000.0,11433.333333333334,4.0,4,314.4166666666667
29,1,40,7,4,4,5.0,7.0,11.0,5.0,9.0,5.0,0,0,0,1,1,0,0,18000.0,13283.333333333334,3.0,2,365.2916666666667
45,1,32,2,4,6,5.0,1.0,5.0,5.0,4.0,6.0,0,0,0,1,0,0,0,3500.0,3200.0,1.0,1,88.0
16,1,66,5,4,3,5.0,7.0,11.0,5.0,4.0,4.0,0,1,1,0,0,0,0,2000.0,11100.0,4.0,5,305.25
27,1,21,6,1,1,5.0,8.0,11.0,3.0,11.0,2.0,0,0,0,0,0,1,0,12000.0,32200.0,5.0,3,885.5
13,1,41,2,4,3,5.0,8.0,16.0,5.0,11.0,5.0,0,0,0,1,0,0,0,5000.0,3200.0,3.0,5,88.0
17,1,16,4,1,5,5.0,8.0,13.0,5.0,4.0,5.0,0,0,0,0,0,0,0,4000.0,10033.333333333334,3.0,5,275.9166666666667
38,1,37,5,4,5,5.0,2.0,4.0,5.0,11.0,5.0,0,0,0,1,0,1,0,1000.0,5266.666666666666,2.0,1,144.83333333333331
23,2,65,1,3,3,12.0,1.0,3.0,5.0,4.0,8.0,0,0,0,0,0,0,0,,800.0,1.0,5,22.0
16,1,49,4,4,4,5.0,7.0,12.0,5.0,4.0,5.0,0,0,0,1,0,1,0,8000.0,9250.0,3.0,3,254.375
31,1,35,4,1,7,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,0,0,1,0,6000.0,14533.333333333334,2.0,3,399.6666666666667
39,1,41,2,4,6,5.0,2.0,4.0,5.0,5.0,5.0,0,0,0,0,0,1,0,1000.0,5800.0,1.0,3,159.5
26,2,30,2,1,5,5.0,2.0,4.0,5.0,10.0,5.0,0,0,0,0,0,1,0,,5683.333333333334,2.0,3,156.29166666666669
44,1,30,3,4,6,5.0,8.0,11.0,5.0,4.0,6.0,0,1,0,0,0,0,0,9000.0,10350.0,3.0,5,284.625
